actual_values,predicted_values,difference
265000.0,360077.1407977035,95077.14079770353
139000.0,106006.8395772758,-32993.160422724206
900000.0,1333299.159239918,433299.159239918
330455.0,435614.1389641478,105159.13896414777
560000.0,248394.82107459707,-311605.1789254029
335000.0,410901.04705795646,75901.04705795646
139000.0,87083.23254706012,-51916.76745293988
1350000.0,664649.8349274765,-685350.1650725235
565000.0,598366.0384719898,33366.0384719898
925000.0,1044162.325270718,119162.32527071796
995000.0,1277340.782268541,282340.78226854093
405000.0,487390.35697107716,82390.35697107716
549000.0,915451.8656124827,366451.86561248265
549000.0,896375.5031078577,347375.50310785766
329000.0,478706.24877663795,149706.24877663795
421000.0,491369.1461370378,70369.14613703778
139000.0,179951.24675086746,40951.24675086746
384464.0,466419.55723696295,81955.55723696295
270000.0,170646.26292060222,-99353.73707939778
179000.0,519661.10314548574,340661.10314548574
1995000.0,552141.0186154046,-1442858.9813845954
215000.0,225281.1155199702,10281.11551997019
359250.0,268357.05664832983,-90892.94335167017
315360.0,220997.87227374548,-94362.12772625452
359000.0,412792.2706749714,53792.2706749714
710000.0,1531041.7939719183,821041.7939719183
448850.0,465067.4249357558,16217.424935755786
329000.0,412725.05022108974,83725.05022108974
201500.0,108559.3680109107,-92940.6319890893
850000.0,892401.2813008798,42401.28130087978
995000.0,1407393.4085307934,412393.4085307934
1998000.0,1206826.7420880126,-791173.2579119874
254500.0,138152.12648376077,-116347.87351623923
209900.0,279070.8009960395,69170.80099603953
665319.0,463090.6372942475,-202228.3627057525
225000.0,313589.30051051313,88589.30051051313
1795000.0,1422385.5318020354,-372614.4681979646
395000.0,362971.37605799455,-32028.623942005448
250000.0,1143005.645040652,893005.645040652
1195000.0,1167068.1176658915,-27931.882334108464
179000.0,226223.30031570187,47223.30031570187
580000.0,579016.8100562666,-983.1899437333923
655047.0,681067.1041715101,26020.104171510087
320000.0,442038.35868643504,122038.35868643504
285000.0,363653.4748405856,78653.47484058561
149000.0,374307.57119176583,225307.57119176583
495000.0,1478991.4521232583,983991.4521232583
305000.0,482976.8750392061,177976.87503920612
975000.0,1769981.941475547,794981.9414755469
155000.0,79012.19432747038,-75987.80567252962
339900.0,408273.35072614206,68373.35072614206
347000.0,392673.36885996815,45673.36885996815
205000.0,222016.75948533742,17016.759485337418
220000.0,148106.6967439307,-71893.30325606931
379000.0,384869.0249730302,5869.024973030202
149999.0,120698.40112972772,-29300.598870272283
95000.0,324860.45316450717,229860.45316450717
2295000.0,1575608.5567573921,-719391.4432426079
365000.0,399598.2859408888,34598.2859408888
314500.0,301372.26421872154,-13127.735781278461
295000.0,583585.4347138586,288585.43471385865
345000.0,513097.0742229135,168097.07422291348
285000.0,322039.65577814355,37039.655778143555
799500.0,598210.763515641,-201289.23648435902
495000.0,961605.1340358863,466605.13403588627
498500.0,520673.8229322883,22173.822932288283
286000.0,499134.1026720712,213134.1026720712
750000.0,817463.6770470813,67463.67704708129
499000.0,466364.8131706468,-32635.186829353217
325000.0,267955.68980903225,-57044.31019096775
129000.0,5955.162804864347,-123044.83719513565
175000.0,324742.0587258232,149742.05872582318
490000.0,485013.96362519334,-4986.036374806659
420000.0,474090.0082599921,54090.008259992115
169000.0,78734.99064329453,-90265.00935670547
599900.0,466223.4078410482,-133676.5921589518
495000.0,1014637.2585976084,519637.2585976084
95000.0,201127.74109363835,106127.74109363835
385000.0,226630.9069694467,-158369.0930305533
850000.0,549703.2244930062,-300296.77550699376
293800.0,450086.6737435106,156286.67374351062
265000.0,461082.73988778656,196082.73988778656
269000.0,222986.67990943557,-46013.32009056443
144995.0,12584.619559089188,-132410.3804409108
139999.0,23077.80592545867,-116921.19407454133
255000.0,467441.1202723789,212441.1202723789
328000.0,274799.43871756643,-53200.56128243357
395000.0,769758.4058365433,374758.4058365433
178000.0,249238.4610219961,71238.4610219961
350000.0,270760.64132092986,-79239.35867907014
469000.0,443509.5602652794,-25490.439734720625
368500.0,415348.7756807674,46848.77568076737
269000.0,194224.93763217796,-74775.06236782204
375000.0,329757.9290557322,-45242.07094426779
575000.0,718752.9823685149,143752.98236851487
149000.0,188723.58216301305,39723.58216301305
542600.0,518915.35298421,-23684.64701578999
160000.0,63550.60304202186,-96449.39695797814
219000.0,104957.22145202756,-114042.77854797244
189000.0,319755.74376449315,130755.74376449315
268000.0,401650.4591668318,133650.4591668318
350000.0,455620.26759742806,105620.26759742806
419000.0,411664.8450160646,-7335.154983935412
310000.0,144743.096218077,-165256.903781923
249000.0,1204423.2499904237,955423.2499904237
439000.0,574762.267266125,135762.26726612495
930000.0,1407748.7213568229,477748.7213568229
498900.0,576964.2648184258,78064.26481842576
295000.0,794750.0449535016,499750.04495350155
138900.0,70716.86626849929,-68183.13373150071
290000.0,626489.0421914882,336489.0421914882
115000.0,155168.5717811552,40168.57178115519
471150.0,558731.9042881685,87581.90428816853
650000.0,742725.0493220119,92725.04932201188
230000.0,430624.4726060177,200624.47260601772
298000.0,324076.63789721625,26076.63789721625
232000.0,225618.08109534252,-6381.918904657476
149000.0,129049.44562495733,-19950.554375042673
599000.0,416286.6047404809,-182713.3952595191
250000.0,512150.57499262085,262150.57499262085
436000.0,372223.29219642095,-63776.70780357905
330000.0,272809.9460028955,-57190.05399710452
179000.0,88013.80366620515,-90986.19633379485
425000.0,495786.9049137074,70786.9049137074
225000.0,143578.27935336763,-81421.72064663237
218000.0,517038.23621347593,299038.23621347593
99000.0,72305.52103435434,-26694.478965645656
88500.0,108896.81273454987,20396.812734549865
415000.0,522608.5172113923,107608.51721139229
587000.0,683562.8523854739,96562.8523854739
340000.0,358558.5476575913,18558.54765759129
413200.0,444649.7511160881,31449.751116088126
360600.0,427027.68855368206,66427.68855368206
285000.0,344336.88937689876,59336.88937689876
155000.0,200495.06795528065,45495.067955280654
230000.0,279235.1386307366,49235.13863073662
278000.0,249335.87229921995,-28664.127700780053
299000.0,320468.23603221495,21468.236032214947
219000.0,238858.71025351156,19858.710253511555
260000.0,411910.0899735987,151910.08997359872
235000.0,387168.99485829566,152168.99485829566
149000.0,327564.15269770194,178564.15269770194
349500.0,451779.14589547087,102279.14589547087
463802.0,359384.6845211112,-104417.3154788888
278000.0,273696.1519735404,-4303.848026459571
255000.0,294623.3891186896,39623.38911868958
365000.0,853339.0699577136,488339.0699577136
189000.0,755561.7380961918,566561.7380961918
575000.0,337647.86214582296,-237352.13785417704
480000.0,539743.2216351726,59743.22163517261
212000.0,266964.6151127755,54964.61511277547
280000.0,320083.5755516179,40083.57555161789
349000.0,245459.85987184616,-103540.14012815384
325000.0,370610.80180496536,45610.80180496536
1980000.0,1357115.8888841956,-622884.1111158044
205000.0,216915.32182163233,11915.32182163233
450000.0,299174.6991960136,-150825.30080398638
227000.0,338633.90125093516,111633.90125093516
249000.0,241531.44626514427,-7468.553734855726
229000.0,176831.49573093373,-52168.50426906627
332500.0,382737.8757703728,50237.875770372804
459000.0,414123.70259063924,-44876.29740936076
164500.0,241405.2601022427,76905.2601022427
225000.0,242910.27534047654,17910.27534047654
295000.0,373773.7574930652,78773.7574930652
395000.0,549395.7634327938,154395.76343279378
450000.0,272566.81778534176,-177433.18221465824
334720.0,855837.422083477,521117.422083477
550000.0,465241.8889515265,-84758.11104847351
237500.0,385399.4396949569,147899.43969495688
219000.0,379921.2379839285,160921.23798392853
671825.0,509318.54528031545,-162506.45471968455
549000.0,497526.07038984215,-51473.92961015785
160000.0,269908.487000918,109908.48700091802
269000.0,184184.95834462717,-84815.04165537283
309202.0,437338.0354062249,128136.0354062249
205000.0,58050.02320854319,-146949.9767914568
325000.0,559679.579723892,234679.57972389203
165000.0,188079.0132008805,23079.013200880494
295000.0,193143.61727559566,-101856.38272440434
585000.0,1376507.1785333566,791507.1785333566
315000.0,271421.3749545342,-43578.62504546577
198000.0,192570.65813162876,-5429.341868371237
357000.0,673916.9716368981,316916.9716368981
595000.0,382868.4692822257,-212131.5307177743
375000.0,505047.0921003758,130047.0921003758
210000.0,325940.90774878766,115940.90774878766
420895.0,411345.9502886045,-9549.04971139552
420000.0,318426.5328230732,-101573.46717692679
190000.0,269685.88162967516,79685.88162967516
384000.0,315793.10898281494,-68206.89101718506
289000.0,490495.4336817446,201495.43368174462
369000.0,346571.7869953378,-22428.21300466219
249000.0,227641.7176768761,-21358.282323123887
225000.0,406034.30725239404,181034.30725239404
450000.0,404676.37989251735,-45323.62010748265
420000.0,460002.7780755968,40002.77807559678
320100.0,323427.11015318613,3327.110153186135
215000.0,323460.89275054773,108460.89275054773
188000.0,155406.5082313749,-32593.4917686251
242500.0,362923.7188263908,120423.7188263908
289000.0,352856.06705823075,63856.06705823075
449000.0,377204.6040282133,-71795.3959717867
339000.0,397685.10528905876,58685.10528905876
260000.0,255005.4173418549,-4994.582658145111
395000.0,620454.6501571073,225454.65015710727
395000.0,273833.3278128812,-121166.67218711879
365000.0,409724.65420843894,44724.65420843894
5295000.0,2101067.506997399,-3193932.493002601
352500.0,284331.13451481797,-68168.86548518203
698000.0,619831.2890808275,-78168.7109191725
209000.0,324206.52326978603,115206.52326978603
510000.0,579864.82352508,69864.82352507999
389000.0,292845.7031121347,-96154.29688786529
159000.0,173994.58851143438,14994.588511434384
278000.0,251964.25627526036,-26035.743724739645
370000.0,425104.3940595826,55104.39405958261
280000.0,286697.64651044365,6697.64651044365
395000.0,482959.8716938365,87959.87169383653
750000.0,257164.26584319258,-492835.7341568074
285000.0,266186.947644399,-18813.052355600987
240000.0,285509.7117613936,45509.711761393584
367726.0,318705.34144947026,-49020.65855052974
145000.0,-88190.1851499877,-233190.1851499877
175000.0,44916.46463899035,-130083.53536100965
229000.0,196805.77004989376,-32194.229950106237
250039.0,230819.11171626067,-19219.888283739332
720000.0,946032.4902573868,226032.49025738682
779000.0,364965.9495803709,-414034.0504196291
315000.0,414628.1857070965,99628.18570709648
239900.0,219687.80804605735,-20212.191953942645
762557.0,495705.24291367596,-266851.75708632404
1495000.0,741522.2784522378,-753477.7215477622
270000.0,372202.1024106918,102202.10241069179
199000.0,322259.7872841144,123259.7872841144
325000.0,216142.65404920466,-108857.34595079534
280000.0,134967.2616855693,-145032.7383144307
279000.0,230692.0667035021,-48307.93329649791
215000.0,356063.10792534426,141063.10792534426
625000.0,877041.34122294,252041.34122294
630000.0,406568.0174810481,-223431.98251895187
281005.0,325787.2427832037,44782.24278320372
185000.0,190140.1380630955,5140.13806309551
240047.0,280608.5063500744,40561.50635007443
98000.0,372421.38132323744,274421.38132323744
454000.0,497783.82172589377,43783.821725893766
1200000.0,479027.1418436887,-720972.8581563113
293000.0,219512.97278697928,-73487.02721302072
345000.0,346886.7070306055,1886.7070306055248
429000.0,591660.7428913475,162660.7428913475
350000.0,319749.58196192747,-30250.41803807253
303900.0,286927.26426296774,-16972.735737032257
275000.0,569156.188902583,294156.188902583
375000.0,305830.44040981866,-69169.55959018134
325000.0,490172.311295195,165172.31129519502
349000.0,463976.9891127611,114976.9891127611
695000.0,802495.185383487,107495.18538348703
250000.0,417436.90366934845,167436.90366934845
375000.0,400903.74712110264,25903.747121102642
135000.0,123139.05677296594,-11860.943227034062
119000.0,161385.91127214907,42385.91127214907
229000.0,190608.554350595,-38391.44564940501
399000.0,227006.3288547853,-171993.6711452147
350000.0,422934.88024721947,72934.88024721947
275000.0,476042.4604444867,201042.4604444867
199000.0,203692.3587196921,4692.3587196921
600000.0,535067.0599406057,-64932.94005939434
335000.0,420323.74476662744,85323.74476662744
554000.0,497681.7067369323,-56318.293263067724
599000.0,864693.225901915,265693.225901915
287000.0,438098.25828366634,151098.25828366634
399000.0,321029.67834281456,-77970.32165718544
280000.0,427417.1560054794,147417.1560054794
348000.0,353011.75901731616,5011.759017316159
450000.0,672281.6607570343,222281.66075703432
440000.0,315173.3229874624,-124826.6770125376
530000.0,860685.9526371979,330685.9526371979
788000.0,578322.6201264639,-209677.37987353606
439000.0,741883.7174697826,302883.71746978257
475000.0,545661.6210794733,70661.62107947329
259953.0,171501.1634377311,-88451.8365622689
349000.0,585106.7411884989,236106.7411884989
695000.0,522157.95571900834,-172842.04428099166
298000.0,281972.5468652104,-16027.453134789597
525000.0,396062.732452848,-128937.267547152
530000.0,607422.0333655588,77422.03336555883
395000.0,668218.6847010509,273218.68470105086
419000.0,312070.7359749242,-106929.26402507583
450000.0,307034.17850418156,-142965.82149581844
225000.0,370084.65011386527,145084.65011386527
795000.0,1385447.2296455135,590447.2296455135
295000.0,374480.321543647,79480.32154364698
400000.0,382854.6739154388,-17145.32608456118
249500.0,272018.47522841673,22518.475228416733
549000.0,359469.2704319265,-189530.72956807353
349000.0,251707.23360338528,-97292.76639661472
449000.0,426994.1385481623,-22005.8614518377
285900.0,261388.4059724845,-24511.5940275155
440000.0,470199.1626525521,30199.162652552128
199000.0,413666.53036044026,214666.53036044026
345000.0,242263.8858429473,-102736.11415705271
549000.0,691365.1612222618,142365.16122226184
299000.0,389123.28743417375,90123.28743417375
275000.0,282208.27424801653,7208.2742480165325
770000.0,699520.2885148274,-70479.71148517262
595000.0,1317900.0321875843,722900.0321875843
485440.0,665878.5184296607,180438.5184296607
215000.0,185887.10890736757,-29112.89109263243
525000.0,342036.1089804834,-182963.89101951662
345000.0,394172.30811887374,49172.30811887374
460000.0,601289.5795946098,141289.5795946098
390000.0,315649.6061821077,-74350.3938178923
159000.0,157697.6033778307,-1302.3966221692972
598000.0,442538.88049789146,-155461.11950210854
299995.0,297141.5897027482,-2853.410297251772
259000.0,237868.10762878787,-21131.892371212132
235000.0,198248.43726261053,-36751.56273738947
509830.0,503462.09050398367,-6367.909496016335
245000.0,306120.1690160255,61120.169016025495
811000.0,568547.0174807105,-242452.98251928948
170000.0,309440.2569914302,139440.2569914302
210500.0,164731.58954439266,-45768.41045560734
488125.0,447190.5557983266,-40934.44420167338
119500.0,245317.6159538352,125817.6159538352
314900.0,428563.9014883074,113663.9014883074
258000.0,670758.4043701482,412758.4043701482
425000.0,617367.7594285908,192367.75942859077
375000.0,414945.7695149388,39945.76951493882
249000.0,333292.94725083513,84292.94725083513
1500000.0,1573850.89487726,73850.89487726009
420000.0,378948.02220015833,-41051.97779984167
259000.0,268176.6288593346,9176.628859334625
249000.0,271380.523101449,22380.523101449013
488000.0,388459.5359190251,-99540.46408097493
115000.0,125203.30668452941,10203.306684529409
450000.0,-49423.12970349891,-499423.1297034989
265000.0,445281.139944721,180281.139944721
235000.0,299403.0904219113,64403.09042191133
379000.0,463533.32849184866,84533.32849184866
990000.0,985323.2322594139,-4676.767740586074
611447.0,534901.3977825162,-76545.6022174838
183000.0,106085.54859564127,-76914.45140435873
337500.0,299172.54151970707,-38327.45848029293
185000.0,243641.5635842583,58641.563584258314
449000.0,530331.7322548057,81331.73225480574
4000000.0,2088472.0982353564,-1911527.9017646436
565000.0,570322.4379996208,5322.437999620801
395000.0,1407931.5753549952,1012931.5753549952
251500.0,191479.54388452787,-60020.45611547213
570000.0,855123.0096838675,285123.00968386745
499000.0,465815.15249318304,-33184.847506816965
324710.0,371090.0649617645,46380.064961764496
495000.0,468343.09386793105,-26656.90613206895
498000.0,504956.9215082906,6956.921508290572
325000.0,343220.9970274749,18220.99702747492
529000.0,489542.15800241614,-39457.84199758386
344126.0,264909.1555953021,-79216.84440469788
545000.0,706325.2080307025,161325.20803070255
429000.0,404349.44484501285,-24650.555154987145
339000.0,448416.7443041359,109416.74430413591
391500.0,507387.40092563536,115887.40092563536
200000.0,177374.8751285756,-22625.1248714244
425000.0,303651.853276629,-121348.146723371
287500.0,292530.22725193435,5030.227251934353
390000.0,481409.87268773187,91409.87268773187
239000.0,175398.852576755,-63601.14742324501
185000.0,117632.87767673982,-67367.12232326018
385000.0,378993.3788073347,-6006.621192665305
180000.0,202491.8737912164,22491.873791216407
784823.0,529427.3934670673,-255395.60653293272
345000.0,410811.51805123733,65811.51805123733
274500.0,254336.47030689148,-20163.529693108518
395000.0,363498.34463909594,-31501.655360904057
259000.0,413830.83652954735,154830.83652954735
279000.0,206891.64948427211,-72108.35051572789
295000.0,390715.73148458404,95715.73148458404
217000.0,398450.81394309085,181450.81394309085
250000.0,359015.38002949813,109015.38002949813
528978.0,406948.7366778129,-122029.26332218712
320000.0,361570.0598785272,41570.05987852719
460164.0,554636.9370462121,94472.93704621214
165000.0,199815.43634683313,34815.43634683313
329000.0,353795.54581229296,24795.545812292956
1250000.0,1514110.911375237,264110.91137523693
359000.0,490073.7069321093,131073.70693210931
335000.0,535424.3802754679,200424.38027546788
339600.0,435566.46149271587,95966.46149271587
350000.0,364218.85491622984,14218.854916229844
295000.0,231233.52388448967,-63766.47611551033
3000000.0,1583859.136552784,-1416140.863447216
381000.0,318522.37569864513,-62477.62430135487
299999.0,503445.0805780962,203446.0805780962
560000.0,453086.46300265426,-106913.53699734574
272800.0,204982.47801080253,-67817.52198919747
259000.0,712619.8532250887,453619.8532250887
495000.0,451523.482328088,-43476.51767191198
239000.0,218835.61517533753,-20164.38482466247
174750.0,294169.1917871344,119419.19178713439
385000.0,1255106.9872238445,870106.9872238445
319000.0,327384.78034330625,8384.78034330625
450000.0,482595.9847332209,32595.98473322089
1250000.0,1565242.594502378,315242.594502378
245000.0,327852.42690127576,82852.42690127576
421600.0,315484.68252104614,-106115.31747895386
713350.0,475145.57215915644,-238204.42784084356
345000.0,196725.54640096705,-148274.45359903295
480000.0,570040.9614063681,90040.96140636806
97500.0,-93037.45034496346,-190537.45034496346
315000.0,345206.71398494765,30206.71398494765
319200.0,156900.50342090288,-162299.49657909712
329000.0,330208.72141221864,1208.7214122186415
995000.0,389475.35441702185,-605524.6455829781
415000.0,318442.68479538895,-96557.31520461105
249000.0,337623.64231274696,88623.64231274696
293319.0,169845.8079593922,-123473.1920406078
553460.0,655104.7602338742,101644.7602338742
890000.0,768969.9923896214,-121030.00761037855
275000.0,237152.53074451536,-37847.46925548464
279900.0,380738.20690576034,100838.20690576034
365000.0,492822.88281795825,127822.88281795825
90000.0,711.4861911605112,-89288.51380883949
290000.0,580878.8825571772,290878.8825571772
480000.0,372168.0416203076,-107831.9583796924
270000.0,260962.50355073856,-9037.496449261438
297500.0,379358.27843167447,81858.27843167447
350000.0,339230.65393441916,-10769.346065580845
115000.0,-8231.936604747083,-123231.93660474708
100000.0,7613.536571123172,-92386.46342887683
525000.0,603831.2626167561,78831.26261675614
342000.0,189530.87684143148,-152469.12315856852
354000.0,342399.596984223,-11600.403015777003
280000.0,370040.71606659796,90040.71606659796
148000.0,106101.63923390536,-41898.36076609464
145000.0,-65985.32458180562,-210985.32458180562
265000.0,145501.37272787234,-119498.62727212766
219000.0,407662.73697870737,188662.73697870737
750000.0,247520.36391182384,-502479.63608817616
215000.0,225364.18455894338,10364.18455894338
285000.0,159519.13477439014,-125480.86522560986
335000.0,373485.42553113867,38485.425531138666
202000.0,227988.2017867281,25988.20178672811
315000.0,355854.14933779184,40854.14933779184
239000.0,324650.5332837007,85650.5332837007
239000.0,224443.12123814225,-14556.878761857748
349000.0,444860.01217713533,95860.01217713533
380000.0,551551.8892895901,171551.88928959006
360000.0,365062.79154026276,5062.791540262755
1950000.0,762780.9401174542,-1187219.0598825458
310000.0,314455.72166040447,4455.721660404466
339000.0,494323.1084568007,155323.1084568007
299000.0,452384.8523287601,153384.85232876008
477489.0,231003.62121956376,-246485.37878043624
335000.0,157831.66663181456,-177168.33336818544
292000.0,324912.55413882015,32912.55413882015
185000.0,152468.69857874466,-32531.30142125534
345000.0,494490.4326380554,149490.4326380554
255000.0,296997.08207300166,41997.08207300166
695000.0,587988.5930349503,-107011.40696504968
219000.0,91448.40390317049,-127551.59609682951
269500.0,207284.77842889773,-62215.22157110227
165000.0,245408.76824314054,80408.76824314054
350000.0,785596.1987108076,435596.1987108076
325000.0,410040.40578896785,85040.40578896785
343500.0,313809.18477161275,-29690.815228387248
198000.0,239927.9164835508,41927.9164835508
370000.0,403040.4047611584,33040.404761158396
349000.0,501560.1564674657,152560.15646746568
310575.0,298409.39118340146,-12165.608816598542
249000.0,202768.01311473828,-46231.98688526172
175000.0,294561.6295594191,119561.62955941912
465000.0,493480.2348607201,28480.234860720113
349000.0,378761.73078750353,29761.730787503533
195000.0,154895.98845428182,-40104.01154571818
279001.0,410023.7697718856,131022.76977188559
319000.0,337668.9128074767,18668.912807476707
249000.0,502322.5846673057,253322.5846673057
269000.0,297552.6938879029,28552.69388790289
130000.0,-15875.0023708581,-145875.0023708581
549000.0,389536.8108622171,-159463.1891377829
180000.0,278035.22755788453,98035.22755788453
200000.0,234074.6133699254,34074.61336992541
349999.0,360956.03029232705,10957.03029232705
199000.0,245261.3093902818,46261.30939028179
3850000.0,1019868.7834524508,-2830131.2165475492
246500.0,181322.39132367587,-65177.60867632413
275000.0,502322.5846673057,227322.5846673057
259000.0,166821.01256739302,-92178.98743260698
680000.0,629601.5391219554,-50398.4608780446
7950000.0,2564614.9705250277,-5385385.029474972
350000.0,304147.53446942335,-45852.46553057665
309000.0,502784.81967923744,193784.81967923744
208000.0,391781.50740222493,183781.50740222493
200000.0,194081.5319322953,-5918.4680677047
275000.0,317262.61051948695,42262.610519486945
169000.0,123854.17135139089,-45145.82864860911
365000.0,392242.8903707098,27242.89037070982
550000.0,878628.8331368414,328628.8331368414
320000.0,540954.1101649408,220954.11016494082
550000.0,493905.7714134457,-56094.228586554294
379000.0,430114.9547539591,51114.954753959086
159000.0,103397.93826270523,-55602.061737294775
286753.0,401484.08599133464,114731.08599133464
169000.0,39737.17886397289,-129262.82113602711
309000.0,257449.3998094336,-51550.60019056639
549000.0,443385.75350688817,-105614.24649311183
445000.0,526539.3489631296,81539.34896312957
270000.0,201329.7475347221,-68670.25246527791
305000.0,508891.952013189,203891.95201318897
345000.0,388903.79153741477,43903.79153741477
795000.0,533777.1415128233,-261222.8584871767
375000.0,504130.0570602743,129130.0570602743
241697.0,164470.1983980108,-77226.8016019892
79500.0,117248.97889851546,37748.97889851546
325000.0,311491.05009906227,-13508.949900937732
237500.0,335450.1647000117,97950.16470001172
369000.0,603416.7413675115,234416.74136751145
489000.0,559578.9707656223,70578.97076562233
445000.0,635526.1544573763,190526.15445737634
237000.0,255144.9884515889,18144.9884515889
806000.0,481995.16858590464,-324004.83141409536
690000.0,766999.2352200735,76999.23522007349
475900.0,547750.6947942423,71850.69479424227
275000.0,437608.8489710274,162608.84897102742
345000.0,541108.1638821037,196108.16388210375
339000.0,161403.63715662807,-177596.36284337193
220000.0,188200.13296068506,-31799.867039314937
249000.0,211208.04595997697,-37791.95404002303
419000.0,415179.5353186289,-3820.464681371115
169000.0,351560.4118487793,182560.4118487793
423400.0,552340.3908436024,128940.39084360236
480000.0,548700.5947779994,68700.59477799945
200000.0,419720.28672231967,219720.28672231967
535000.0,614594.505706846,79594.50570684602
285000.0,348645.5643731775,63645.564373177476
275000.0,177729.61691827467,-97270.38308172533
275000.0,565732.2777416736,290732.27774167364
365000.0,380903.4209964201,15903.420996420085
341500.0,398087.97842822643,56587.97842822643
379000.0,446742.85788842104,67742.85788842104
3600000.0,1132060.7779265356,-2467939.2220734647
286537.0,287423.5756852464,886.5756852463819
570000.0,568857.5035419562,-1142.49645804381
237500.0,376388.972493873,138888.97249387298
2870000.0,670235.7467996881,-2199764.253200312
140000.0,268225.7845410779,128225.78454107791
399000.0,320362.9395720642,-78637.0604279358
329500.0,530008.2559163566,200508.25591635657
665000.0,374007.7610650542,-290992.2389349458
160000.0,210970.02987533156,50970.02987533156
227000.0,228385.7915079589,1385.7915079589002
214500.0,204704.56206881255,-9795.43793118745
90000.0,336019.64063644456,246019.64063644456
540000.0,842979.3546220094,302979.35462200944
400000.0,852797.8926020567,452797.89260205673
350000.0,439943.51648206497,89943.51648206497
435000.0,444592.24840738205,9592.248407382052
279000.0,109186.58542123949,-169813.4145787605
850000.0,1417026.5658214868,567026.5658214868
740000.0,591797.7927281396,-148202.20727186045
415000.0,852182.6426454589,437182.6426454589
349000.0,487966.96676444774,138966.96676444774
360000.0,524829.507971298,164829.50797129795
398000.0,738042.0555261748,340042.05552617484
285000.0,234254.89586701477,-50745.10413298523
360000.0,333384.52780947555,-26615.47219052445
499000.0,383491.5020125848,-115508.49798741518
586000.0,561769.7353576692,-24230.264642330818
130000.0,-44948.61192296585,-174948.61192296585
325000.0,367996.29954912653,42996.29954912653
125000.0,129930.05042039836,4930.050420398358
175000.0,128763.25196202518,-46236.748037974816
365000.0,418262.312308379,53262.31230837898
287500.0,234175.61278087646,-53324.38721912354
385129.0,390409.0830364083,5280.083036408294
388500.0,325097.0677551306,-63402.932244869415
188000.0,25504.666269567795,-162495.3337304322
569000.0,461212.07519982196,-107787.92480017804
620000.0,515161.8699008459,-104838.13009915408
565000.0,473306.94780906173,-91693.05219093827
449000.0,768127.9915055016,319127.99150550156
369500.0,312800.1855634223,-56699.814436577726
139900.0,47542.23605844611,-92357.76394155389
150000.0,359682.7844469161,209682.78444691608
326000.0,417490.7326149312,91490.73261493118
278300.0,317435.4507150552,39135.45071505522
627000.0,1380520.8972319458,753520.8972319458
245000.0,301098.2737417058,56098.27374170581
385000.0,325826.1586354007,-59173.8413645993
335000.0,274960.13057880383,-60039.86942119617
421000.0,407775.57580882823,-13224.424191171769
199500.0,246253.38941710582,46753.38941710582
140000.0,52812.742137341294,-87187.2578626587
215000.0,281946.7966846046,66946.7966846046
149000.0,385257.3451584093,236257.34515840933
442287.0,573292.7490103527,131005.74901035265
540000.0,463231.93935605977,-76768.06064394023
495000.0,734818.3139956081,239818.31399560813
695000.0,688646.9110722053,-6353.0889277947135
519000.0,618894.0884436932,99894.08844369324
1985000.0,1474329.9880105874,-510670.0119894126
402593.0,507425.86026171176,104832.86026171176
850000.0,735394.4118642902,-114605.58813570975
301750.0,686197.1083669639,384447.1083669639
277822.0,279699.2259549205,1877.2259549205191
299000.0,187286.98571908427,-111713.01428091573
420000.0,705222.9131919034,285222.9131919034
375000.0,240937.6132582156,-134062.3867417844
675000.0,844517.706126774,169517.70612677396
272000.0,438916.1555996309,166916.1555996309
294500.0,379461.1635298305,84961.16352983052
271137.0,320300.38218482304,49163.382184823044
175000.0,67459.9275266109,-107540.0724733891
260000.0,372791.1201391639,112791.12013916392
415131.0,456867.6317284317,41736.631728431676
850000.0,346430.31662069913,-503569.68337930087
395000.0,335814.68874675594,-59185.31125324406
439000.0,338902.6093631,-100097.39063689997
395000.0,428978.9985036361,33978.9985036361
249000.0,266166.30638188915,17166.306381889153
375000.0,302687.85146017466,-72312.14853982534
335000.0,356180.64321832685,21180.643218326848
454800.0,383158.90190775273,-71641.09809224727
584000.0,955704.5695267844,371704.56952678435
295000.0,246593.47017201874,-48406.529827981256
595000.0,641637.5952386858,46637.59523868584
374000.0,418355.63337446144,44355.63337446144
80000.0,25477.541812078096,-54522.458187921904
1495000.0,694317.9558999508,-800682.0441000492
295000.0,346899.076699113,51899.07669911301
110000.0,-66970.72795620514,-176970.72795620514
354300.0,323083.2040765495,-31216.795923450496
449000.0,452876.4145958503,3876.4145958502777
660000.0,754828.3515264937,94828.35152649367
330000.0,191433.2799118068,-138566.7200881932
290000.0,396803.9156115311,106803.91561153112
230000.0,423130.5838198974,193130.58381989738
299600.0,403462.3265642356,103862.32656423561
210000.0,81047.27597067785,-128952.72402932215
187000.0,6203.307992667891,-180796.6920073321
360000.0,565741.8987665512,205741.89876655117
349000.0,650291.756687636,301291.756687636
411900.0,582664.638526231,170764.63852623105
372692.0,395112.18028270314,22420.180282703135
175000.0,200344.70631346013,25344.706313460134
649000.0,798128.423417961,149128.423417961
349646.0,284786.6617615619,-64859.338238438126
330000.0,324442.14189875824,-5557.858101241756
220000.0,197353.0100943176,-22646.989905682392
154000.0,238072.99689039914,84072.99689039914
409000.0,413414.3659213311,4414.365921331104
388500.0,409062.7841252992,20562.784125299193
